author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,geo,search_query,in_reply_to_user_id,referenced_tweets
2687267432,2015-09-18T13:53:56.000Z,everyone,644871982899531776,644871982899531776,Twitter for Android,"Wow, Globe.. Wow.. Abot mo ang mundo, indeed. Pero how come sa Iloilo hindi abot ng internet connection mo? @someuser #pissed #wow #",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '01e93ed535e05b29'},#pissed,,
3318212184,2015-09-18T07:44:20.000Z,everyone,644778968663519232,644778968663519232,Twitter for Android,Grabeeh..Pumapantay na ang traffic sa Bohol sa traffic ng Edsa..!! Goodness..| #TrafficJam #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3432701773,2015-09-18T07:02:34.000Z,everyone,644768460136812544,644768460136812544,Twitter for Android,Fyou naiinis na ko sayo. Ano pa ba gusto mo?! Harapin mo ko kung may issue ka sa kin! #pissed #bitch #knowitall #backstabber #tangina,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
201745995,2015-09-18T05:09:24.000Z,everyone,644739981370458112,644739981370458112,Twitter Web Client,Sana may kupal meter na nagre-reveal ng kakupalan ng mga tao para makita ng mga santo-santuhang bugok ang taglay nilang kakupalan. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
64210874,2015-09-17T15:51:24.000Z,everyone,644539154504638464,644539154504638464,Twitter for iPhone,... sana ang ikinaganda ng buhok mo ay ikinaganda din ng ugali mo. Wala nang cure and behavioral problem mo. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3466880113,2015-09-17T08:49:24.000Z,everyone,644432956509978624,644432956509978624,Twitter for Android,yung pagdadalin ka ng madami at mabibigat na materials tapos puro reklamo pa matatanggap mo... di nalng magthankyou..#pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1697243863,2015-09-17T07:52:03.000Z,everyone,644148029545664513,644418525285720064,Twitter for BlackBerry®,@someuser @someuser hahaha...! Uyaphapha gal u just seeking attention.if uthanda kubukwa xhumana @someuser uzoba iCeleb.#pissed,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,566377744,"[{'type': 'replied_to', 'id': '644149263098888194'}]"
181474013,2015-09-17T05:34:57.000Z,everyone,644384019921039360,644384019921039360,Twitter for Android,Active nga wala namang kwenta!!!| | #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
163816559,2015-09-17T03:40:10.000Z,everyone,644355135578050560,644355135578050560,Twitter for BlackBerry®,"Dalawa na ng active number, hindi pa matawagan pareho. #PISSED",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
282950680,2015-09-16T17:16:28.000Z,everyone,644198175453024256,644198175453024256,Twitter for iPhone,Ilaaaaaaaaaaw! @someuser anong petcha?????? #annoyed #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3275956536,2015-09-16T15:23:12.000Z,everyone,644169672275787776,644169672275787776,Twitter Web Client,Ang ILOVEYOU hindi naman tanong| Pero kapag hindi nasagot masakit?😁✌❌| #pissed| (c)anonymous LOLS HAHAHAHAHA,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3076289574,2015-09-16T14:17:36.000Z,everyone,644153160961953793,644153160961953793,Twitter for Android,Bastusan. D man lang nagpaalam ng maayos. Ngayon siya pa galit edi wow! | #pissed #ALDUB2ndMonthsary,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
65806508,2015-09-16T13:02:43.000Z,everyone,644134319552774144,644134319552774144,Twitter for iPhone,Hirap na nga sa school. Sesermonan pa sa bahay. Wow life. #pissed 😓,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
327122321,2015-09-16T11:17:35.000Z,everyone,644107860394143744,644107860394143744,Twitter for Android,Hindi na tama ito? Kailan ba ako titigil? #lessonLearned #pissed not gonna let you do it anymore. http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
391957030,2015-09-16T09:59:14.000Z,everyone,644088142044098560,644088142044098560,Twitter for iPhone,May mga ARMYs talaga na tamad bumoto tapos sila pa itong grbe makapag-react pag natalo 😡 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
62190420,2015-09-16T06:53:31.000Z,everyone,644041406160351232,644041406160351232,Twitter for iPhone,Utang na loob umay na umay nako #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3063344850,2015-09-16T04:38:15.000Z,everyone,644007363930820608,644007363930820608,Twitter for Android,Ang oA ng fAns ng **duB .. fanS pa ang sisira sa mga idoL nila.. ang lalaki na agAd ng mgA uLo.. #pissed #oapamore,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3570481693,2015-09-16T02:43:23.000Z,everyone,643978458452791296,643978458452791296,Twitter for Android,Napapagod din po aqo hindi aqo robot.! | #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
77908500,2015-09-16T01:44:46.000Z,everyone,643963706267701248,643963706267701248,Twitter for Android,Just so you know galit ako sayo. Sinira mo araw ko! #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
77908500,2015-09-16T01:44:17.000Z,everyone,643963585639526400,643963585639526400,Twitter for Android,Bwisit na PAASA yan! Nadamay na lahat! Sirang-sira na araw ko. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
94755752,2015-09-15T16:03:08.000Z,everyone,643817332909871104,643817332909871104,Twitter for Android,i still have 7:30 class tmrrw pero di pa ko antok plus di ako maka alis sa nilalaro ko!!! 🎢👿 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1950636817,2015-09-15T10:09:38.000Z,everyone,643728371461963777,643728371461963777,Twitter for Android,ayoko na magtwitter. #pissed #lol,tl,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 7, 'quote_count': 0}",,#pissed,,
53731868,2015-09-15T08:32:34.000Z,everyone,643703943734816768,643703943734816768,Twitter for Android,B w i s i t na #PLDT na yan!!! Sira pangkabuhayan! Huyyyyy umayos kaio oyyyyyy #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
326631898,2015-09-14T17:07:20.000Z,everyone,643471101805248512,643471101805248512,Facebook,Grabe naman. Bingi lang?| | Hirap gisingin tong mga nagtulug-tulugan... Hamis mo???| | #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
44303700,2015-09-14T15:09:18.000Z,everyone,643441396095954946,643441396095954946,Twitter for iPad,Haaay ikakain ko na lang ng chicharon to. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
501696977,2015-09-14T11:15:02.000Z,everyone,643382444633141248,643382444633141248,Twitter Web Client,Minsan nakakapagod din umunawa.. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
32441673,2015-09-13T14:06:06.000Z,everyone,643063106139123712,643063106139123712,Twitter for iPhone,"Dear @someuser , paano ko naman po maiintindihan yung Gone Girl kung ganitong paputol-putol ang signal nyo? #pissed 😡",tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2934187213,2015-09-13T11:59:40.000Z,everyone,643031285590429696,643031285590429696,Twitter Web Client,Kung Wala Kang Matinong Sasabihin. Manahimik Ka? Okey? >_<| #Pissed http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
415219032,2015-09-13T09:31:16.000Z,everyone,642993939704713216,642993939704713216,Twitter for iPhone,"Kung magpapalamang lang din naman tas hahabulin, sana nung una pa lang binaon na agad. Kayo pa napagod -.- #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'place_id': '001f00b31958ca79', 'coordinates': {'type': 'Point', 'coordinates': [122.08549346, 6.908816]}}",#pissed,,
540059286,2015-09-13T08:45:01.000Z,everyone,642982302352453632,642982302352453632,Facebook,Forever Alone.| HAHAHAHAHAHAHAHAHAHAHAHAHAHA| Araayyt! #Pissed #Pissed #Pissed  As in #Pissed to it! @someuser http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
998642730,2015-09-12T15:49:00.000Z,everyone,642726614443257856,642726614443257856,Facebook,Samok c.e ning mga Please like Please like oy. unyag mulike ko maundang ang war sa Syria? makatabang nas World Peace? #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2245841692,2015-09-12T15:12:00.000Z,everyone,642717303000420352,642717303000420352,Mobile Web (M2),tulog   #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
35291900,2015-09-12T15:10:34.000Z,everyone,642716939282874368,642716939282874368,Twitter for iPhone,Wag mo na ako paikutin. #pissed #walangkwenta,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
58986500,2015-09-12T14:56:29.000Z,everyone,642713395330871297,642713395330871297,Twitter for Android,Buti sana kung kahuhusay kumanta ng kapitbahay na nagvvideoke sa katabi ng kwarto mo. #pissed #nodayoff,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
83103256,2015-09-12T13:30:29.000Z,everyone,642691752281767936,642691752281767936,Facebook,Tss.. gabok!| #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3426061526,2015-09-12T06:16:20.000Z,everyone,642582494835961856,642582494835961856,Twitter for Windows Phone,Nakakainis ka na anu problema mo sakin ha!#pissed😈#yeah!YOU👊,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1383771386,2015-09-12T03:09:57.000Z,everyone,642535590446018560,642535590446018560,Twitter for Android,"Dear BFK, pwede balikan tong chicharon nga akong gi order right before me ninyo gi abog. 😒 #minor #pissed #wanapahimuslan #ithurts",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
819624355,2015-09-11T16:43:31.000Z,everyone,642377945735036928,642377945735036928,Twitter for iPhone,"Grabe ka BADTRIP, MAKAINIS, at NAPAKAMALAS tong araw na eto. As in. Super. Grabe. Di nakakatuwa. 😡😡😡 #Pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
430848075,2015-09-11T14:44:41.000Z,everyone,642348037449379840,642348037449379840,Facebook,Wag na wag nyo kong ippm kong manghihingi lng kau ng nude pic. MANYAK!!!!!!| | #PISSED,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1655670938,2015-09-11T14:16:51.000Z,everyone,642341036359032832,642341036359032832,Twitter for BlackBerry®,Lol..haha@someuser -_____- really now? Lo tata uyandfuna. . . #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2156800751,2015-09-11T14:07:15.000Z,everyone,642338619559120896,642338619559120896,Twitter for Android,-_____- really now? Lo tata uyandfuna. . . #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '66c1d5f2aa9e117b'},#pissed,,
352872910,2015-09-11T13:36:55.000Z,everyone,642330985678266368,642330985678266368,Twitter for Android,Yung feeling na ang init ng ulo mo (PMS-ing) tapos matatalsikan ka pa ng mainit na mantika sa mukha 😡😡💨 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '00ed6f0947c230f4'},#pissed,,
421002171,2015-09-11T12:30:35.000Z,everyone,642314293359210497,642314293359210497,Twitter for Android,Unsay labot nako naunsa siya nga ka gamay ra ana wa ra na sa ako nga ka grabe ato akong sakit  mind your own life okay ? #pissed,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,#pissed,,
2577858772,2015-09-11T09:16:57.000Z,everyone,642265561892814849,642265561892814849,Facebook,Mxm being home makes me sick damn. Ndidikwa kuba broke qha hay ingandenza ne chipa ke leyo into #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
187724135,2015-09-11T07:52:34.000Z,everyone,642244326123114496,642244326123114496,Twitter for Android,Nakakainis ah. Kaya ayoko nakaasa e. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '01cf094a554e5069'},#pissed,,
103225881,2015-09-09T04:22:06.000Z,everyone,641466583454367744,641466583454367744,Twitter Web Client,san nakakabili ng common sense? may pagbibigyan lang ako. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1556945269,2015-09-08T04:42:39.000Z,everyone,641109370940424192,641109370940424192,Twitter for Android,Nagpatayo pa ng site ng smart tas kapag brownout shutdown dn dahil walang generator! I cant make calls or even send a text message #PISSED 😠,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '004deb353c51aff7'},#pissed,,
3442610540,2015-09-08T01:02:33.000Z,everyone,641053980173307905,641053980173307905,Twitter for Android,@someuser ngayon na cut line ko dahil sa double charge na yan. Importnte tatawagin ko hnd aq makatawag. #pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,74409069,
3442610540,2015-09-08T00:55:15.000Z,everyone,641052141881180160,641052141881180160,Twitter for Android,@someuser i have a complaint reg. My billing.. kakainis perwesyo ilang months na ito.. nag double charge. :( #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,74409069,
3232706101,2015-09-07T21:10:05.000Z,everyone,640995475236122624,640995475236122624,Twitter for Android,#pissed #hungry balik na nga kau ng bansa nyo at dun kayo mag inarte wag dito.. puro kayo reklamo.. mag ina nga kayo..#wannagohome,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3096932625,2015-09-07T15:07:00.000Z,everyone,640904104886304770,640904104886304770,Twitter for Android,Bathong gatwe Twitter ya mascom e rileng e sa ntshe di picture???#Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
148695521,2015-09-07T01:35:22.000Z,everyone,640699848782540800,640699848782540800,Twitter Web Client,Maka sapot ang traffic ganina! #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '53df18e21825a89c'},#pissed,,
36017472,2015-09-06T01:53:15.000Z,everyone,640341960457261056,640341960457261056,Twitter SMS,Kaser nooooooooo! #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
714301764,2015-09-05T23:38:18.000Z,everyone,640307999299407872,640307999299407872,Twitter for Android,Unsa ka bright i.ship ang item nga wala pa nabayran. Bright jud! Rude na kung rude kay ogob sila. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
302119833,2015-09-04T09:21:29.000Z,everyone,639729988229398528,639729988229398528,Twitter for iPhone,May mga tao talagang nagmamarunong. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
78939196,2015-09-04T04:06:14.000Z,everyone,639650653485166592,639650653485166592,TweetCaster for Android,"Hindi mo ika-aangat ang paninira mo sa iba. Dahil sa mga pinagsasasabi mo sa iba, pinapakita mo lang kung anong klaseng tao ka. #Pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
38613136,2015-09-04T00:36:11.000Z,everyone,639597790885216256,639597790885216256,Tumblr,"Photo: LIBAK PA MORE, KARMA NA BAHALA SA INU!!!!! Backbiters shit....!!!! #pissed #backbiters http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
200512044,2015-09-03T15:12:52.000Z,everyone,639456030322135040,639456030322135040,Twitter for iPad,"Yung mga demanding,glit kpag hndi ka magrereply sa chat nla. LIKE HELLO,MAY BUHAY DN AKO!! #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
3312126277,2015-09-03T14:30:16.000Z,everyone,639445310171844608,639445310171844608,Twitter for Android,Set your prioties frist...hndi ung porke my nagaya sau nakalimutan mo na ung dapat mong gawin...someone is expecting for tomorrow...| #pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
129999056,2015-09-03T12:33:34.000Z,everyone,639415940229128193,639415940229128193,Twitter Web Client,Bakit yung mga services na nakukuha natin sa PH is either mediocre or not good at all. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
445967800,2015-09-03T07:42:55.000Z,everyone,639342795023499265,639342795023499265,Twitter for Android,Yung lalaking makasabi na wag umasa na mananalo Pilipinas sa basketball kala mo naman sa gagaling niya!! #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
105053902,2015-09-03T04:54:35.000Z,everyone,639300431324147712,639300431324147712,Twitter for iPhone,"kung ayaw mong pumila, dumating kang maaga! 😡😤 #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '0012ab7e0de5488b'},#pissed,,
93666345,2015-09-03T04:37:05.000Z,everyone,639296029490196480,639296029490196480,Twitter Web Client,Wag kayongmakialam kung ayaw nyong pakialaman din kao| #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
380241437,2015-09-02T14:46:53.000Z,everyone,639087100881604611,639087100881604611,Twitter for Android,Meron pa bang mas lag na cellphone sa Samsung Grand Prime 😐😬🌵 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
144711947,2015-09-01T17:04:41.000Z,everyone,638759391412420608,638759391412420608,Twitter for iPhone,Ini-ilocano nanaman ako ng nigga zz hahah 🙅🏻 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
98777293,2015-09-01T13:18:16.000Z,everyone,638702411390058496,638702411390058496,Facebook,Free Instagram kuno. Dre man ako nakakaconnect ha insta. Mas dagmit lugod ha fb. Nagbuburulok. #Pissed #SmartCommunications,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2243151097,2015-09-01T13:17:34.000Z,everyone,638702235199733760,638702235199733760,Facebook,Taena LITERAL na EPAL ka sa iba mo na GAWIN YANG KAHAYUPAN MONG PAG PAPACUTE MO !| #Pissed!| #AyokoTalagaNgGanto !,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
84053351,2015-08-31T07:32:43.000Z,everyone,638253063568928768,638253063568928768,Twitter for iPhone,"Yung inuulit ulit yung DP sa fb para maparami ang like. Naman, umay nakooo 😤 #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,#pissed,,
749094858,2015-08-31T05:47:41.000Z,everyone,638226631434199041,638226631434199041,Facebook,yoh jwale ha promotion e ferl le network e tsamaya le yona¿ #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1079496254,2015-08-31T00:39:30.000Z,everyone,638148860376838144,638149076106657793,Twitter for iPhone,Y3ni 5la9 tra bteen aus laish tseren hnak oo tfkren 😤👊 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,1079496254,"[{'type': 'replied_to', 'id': '638148860376838144'}]"
74607626,2015-08-30T13:53:01.000Z,everyone,637986382296690689,637986382296690689,Twitter for Android,Uulan ng TAE sa may EDSA bandang Ortigas. Kung saan naglipana yung mga miyembro ng Iglesia ng Kulto! #PISSED,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
98777293,2015-08-30T13:43:04.000Z,everyone,637983878783766529,637983878783766529,Facebook,Napupuno na ako haim. Nakakabuysit ka One Million times! #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
36240337,2015-08-30T07:39:52.000Z,everyone,637892474883563520,637892474883563520,Twitter Web Client,sino naman kaseng secured site ang maglalagay ng 5 character password? #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
188225068,2015-08-30T01:31:53.000Z,everyone,637799868795228160,637799868795228160,Twitter for iPhone,"Hay nako.. You and your stories. Wag ako, te! Iba na lang.. 😒 #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
126851507,2015-08-29T10:36:03.000Z,everyone,637574425840189440,637574425840189440,Twitter for iPhone,Kailan kaya mawawalan ng Traffic sa Pilipinas? Siguro kapag magugunaw na yung mudo. Sure ball yun! #Pissed 🏧🚒🚐🚔🚘🚗🚛🚚🚙,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3272490092,2015-08-29T10:04:12.000Z,everyone,637566410416259072,637566410416259072,Twitter for Android,sa isang araw ilang bsis kming mag away ugrh!!! | #pissed!😠           😢,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1662598064,2015-08-29T08:59:20.000Z,everyone,637550085191041024,637550085191041024,Twitter for Android,Kalma lang pag tatawag. Wala naman nanghahabol na rapist ah. Tss. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2491364809,2015-08-29T06:47:25.000Z,everyone,637516887476191233,637516887476191233,Twitter for Android,Nakakairita. Konting konti nlang talaga. Baka nkklimutan nyo nakakaapekto yan sa Idols nyo 😒😒😒😒😒😒 #pissed!!!!,tl,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,#pissed,,
3312104708,2015-08-29T02:44:54.000Z,everyone,637455857697992704,637455857697992704,Twitter for Android,as expected 😯😕😠😈😐😑naniwala na naman ako.| | #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
324777066,2015-08-29T01:04:01.000Z,everyone,637430468917395457,637430468917395457,Twitter for Android,Minsan sarap lang pumatol. Kakaasar eh. Pero isa na lang blocked ka. Tao lang po. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
144401456,2015-08-28T16:13:51.000Z,everyone,637297048421826560,637297048421826560,Mobile Web (M2),Nxa DSTV people #pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
70082396,2015-08-28T14:19:30.000Z,everyone,637268270941253632,637268270941253632,Twitter Web Client,FACE IT! KUTOB RA IMAGINATION NGA MAGKA-KAMO NI CRUSH!!!!! #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2433608034,2015-08-28T11:37:13.000Z,everyone,637227430755696640,637227430755696640,Twitter for Android,Respect begets respect! Alam mo naman siguro yun!| #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
947479867,2015-08-27T06:47:06.000Z,everyone,636792032787308545,636792032787308545,Twiterous,LOL shaya RT @someuser Ay mani lo roomza uqede wonke amanzi ashisayo yeeer #Pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
144705021,2015-08-27T05:24:36.000Z,everyone,636771273222176768,636771273222176768,Twitter for Windows Phone,Ikaw ang taga cash ngano ako imong gapangayuan ug calculator? Tapos kabalo ka mao nah imo purpose diri dapat naka huna2 ka anah #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
73851923,2015-08-27T04:41:01.000Z,everyone,636760303418535936,636760303418535936,Twitter for Android,"ate sa sm: *looks at my face | Ate, nagka-chicken pox po ako kaya may mga peklat sa mukha ko,alam ko po panget ok?! #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '003d47f62835a9f1', 'coordinates': {'type': 'Point', 'coordinates': [120.599449, 16.4098721]}}",#pissed,,
1723937791,2015-08-27T02:03:29.000Z,everyone,636720659666628608,636720659666628608,Facebook,Love pa teka | Haha! Old joke :)| | #Pissed| Udto na :D,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3309720068,2015-08-26T23:55:43.000Z,everyone,636688506534760448,636688506534760448,Twitter for Android,Lintik na mga arabo yan bat ako finafollow? Dpak!? Mga pafamous! #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1016189442,2015-08-26T23:51:28.000Z,everyone,636687434709778433,636687434709778433,Twitter for Android,"kalma lng ako, pero mamamatay tao ang isip ko..|  #Pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
297850838,2015-08-26T16:02:05.000Z,everyone,636569310434054144,636569310434054144,Mobile Web (M2),Yung nagugutom ka tas wala yung pinabili mo :( #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
3249846854,2015-08-26T14:30:35.000Z,everyone,636546284501905408,636546284501905408,Twitter for Android,Tama na ang pasikat d mo ikakaunlad yan.. kala mo kinaganda mo.. pwe!! Kapal ng mukha mo nmn.. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '00ed6f0947c230f4', 'coordinates': {'type': 'Point', 'coordinates': [120.9670837, 14.6530967]}}",#pissed,,
2945741714,2015-08-26T09:12:47.000Z,everyone,636466307681021952,636466307681021952,Twitter for Android,"Dogay internet, wala pa sweldo, tulog ta! #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
